,person,gender,age,income,age_segment,income_segment
2198,0e1578217ad7455d8cb08509eeee1aee,F,54.0,76000.0,Middle Age,Medium Income
2199,0eea703cbb0a47eeace88cfcde0ac89a,F,68.0,110000.0,Senior,High Income
2200,9fdd178ec32347819de82193ab74cd82,M,20.0,41000.0,Young,Low Income
2201,7cbd6bb87cb14d0998be226523da3a21,M,74.0,38000.0,Senior,Low Income
2202,84f2c6d75f6e4e188d3cb7503fbbc03c,M,44.0,51000.0,Middle Age,Medium Income
2203,946939f5ad7344ff87232f453d112f07,Unknown,55.0,64000.0,Middle Age,Medium Income
2204,4005b2a20d104eba881cb73a75dac3d8,M,33.0,51000.0,Young,Medium Income
2205,fcbf38029321416f9e0c593b59c8ada7,F,29.0,61000.0,Young,Medium Income
2206,87eec09bfcda4a95a7100b6e77f066a9,F,80.0,75000.0,Senior,Medium Income
2207,b070360c5c3d4fec976a188a6972aa08,M,44.0,67000.0,Middle Age,Medium Income
2208,76446d5eb24a4c718418c48ff9ff1027,M,71.0,83000.0,Senior,High Income
2209,986856bfc2d14662be276f396431cf47,Unknown,55.0,64000.0,Middle Age,Medium Income
2210,fae649ff726b4af68d0805de45181fb3,F,30.0,37000.0,Young,Low Income
2211,9e5c4fbb6e784461b2e3e92872ee3e1d,F,32.0,47000.0,Young,Low Income
2212,91a69d5cba394b1b8206daef3d95514c,Unknown,55.0,64000.0,Middle Age,Medium Income
2213,2975799195d449efaa81e495cdabd1ed,F,44.0,87000.0,Middle Age,High Income
2214,66f5ffa82c1d49019aa884922d0c3c92,M,37.0,31000.0,Middle Age,Low Income
2215,c58726d95ba8447ba01036e9d50da94c,M,64.0,52000.0,Senior,Medium Income
2216,d448f3b1ae614e0dbc483eeca1aad7a7,M,37.0,42000.0,Middle Age,Low Income
2217,ac3b8c9879304a9db841fa510d931ea7,M,57.0,72000.0,Middle Age,Medium Income
2218,f22ef72359934e3987d61507bbe0fe3f,M,67.0,34000.0,Senior,Low Income
2219,6200620f3420479c9a00f5481fa4f0a3,M,68.0,71000.0,Senior,Medium Income
2220,295698c734bb4aa9a77b8986670d723f,Unknown,55.0,64000.0,Middle Age,Medium Income
2221,a9e8d2f0b98e4e7cb9db6ca8382405c6,M,65.0,68000.0,Senior,Medium Income
2222,71b819d3ae214e9eb680bbbcb37b75de,M,65.0,60000.0,Senior,Medium Income
2223,cc5acecea5ce4cae8b4529d418993f00,Unknown,55.0,64000.0,Middle Age,Medium Income
2224,a5b31e84a4ea461a86475f4034abe721,F,58.0,95000.0,Middle Age,High Income
2225,8b0b0b61299343ceb6a4bede74aecd43,F,53.0,74000.0,Middle Age,Medium Income
2226,6a4066d776b64dde8c0444d2f1c14f5f,F,48.0,31000.0,Middle Age,Low Income
2227,8654992551964472a654f68702ee5156,F,73.0,88000.0,Senior,High Income
2228,f07b9bb0e6d64cc9b47c4638b543179a,M,31.0,58000.0,Young,Medium Income
2229,56d7808ea6a041aabe04eb3f49753948,M,52.0,86000.0,Middle Age,High Income
2230,16c4978e01db484db6b3000a6427f0dd,F,60.0,60000.0,Senior,Medium Income
2231,cce987c57eba4b32a095ac462d709db4,F,76.0,90000.0,Senior,High Income
2232,c960b1aee1b34a359173d04a6af5c833,M,62.0,78000.0,Senior,Medium Income
2233,8301e94e8a2a48f69402ba0c23df3fd7,M,32.0,74000.0,Young,Medium Income
2234,c095dad5bf3a452389143ab4b864f10b,Unknown,55.0,64000.0,Middle Age,Medium Income
2235,358f73bcc2fd4f4988e0eddf31e79531,M,91.0,73000.0,Senior,Medium Income
2236,c2f2e7f440bc45738b2fbea9b58217bd,F,29.0,38000.0,Young,Low Income
2237,a45b69f1c8554ae7af83e74426ca437a,F,77.0,39000.0,Senior,Low Income
2238,40fd005893554e0085a00baa8649d841,F,81.0,107000.0,Senior,High Income
2239,2cd61834c34d4127b161568aa8104d10,F,33.0,53000.0,Young,Medium Income
2240,10e4aeef401f4b7d8a700e365cca1a4b,O,56.0,33000.0,Middle Age,Low Income
2241,09ccc48287ba46f59a92d9ed89dec344,F,21.0,40000.0,Young,Low Income
2242,2d567d7e1ca546c69208142a66ae2c2c,M,19.0,52000.0,Young,Medium Income
2243,d8763ecf77d24d01bc71ead3dd775365,Unknown,55.0,64000.0,Middle Age,Medium Income
2244,8adef45dbe5c4a3da4e351045e86be3d,Unknown,55.0,64000.0,Middle Age,Medium Income
2245,1b414e7bd29e48e28eeb12d681a0cad4,F,76.0,98000.0,Senior,High Income
2246,f1378b2fc61f4a61a50f935e4ddd5a7f,M,63.0,54000.0,Senior,Medium Income
2247,6f4c35aae5164c67bd28e9eff9a3b673,M,34.0,45000.0,Young,Low Income
2248,c6c1259f6fbc4e6c82a7b9dd3c83f636,M,62.0,106000.0,Senior,High Income
2249,81a6b5a34a204d8081676f1cab19a8d8,Unknown,55.0,64000.0,Middle Age,Medium Income
2250,b11d014250274688834d40d8f94f66a0,M,60.0,56000.0,Senior,Medium Income
2251,52b7e9e5a1144ec987edc213833142f1,M,33.0,72000.0,Young,Medium Income
2252,74352900d7464cc1a6385b226c10e6b1,M,33.0,45000.0,Young,Low Income
2253,e1db113b332344a4b333953e717c848b,F,85.0,60000.0,Senior,Medium Income
2254,7106cfb2dfd74991ad5b5fbde4707408,F,58.0,105000.0,Middle Age,High Income
2255,429091528c174175a468c0de6a7deea6,M,34.0,33000.0,Young,Low Income
2256,49bb3957101248c5bacbdeba1265c2f6,M,60.0,68000.0,Senior,Medium Income
2257,70743262fadd4895adf8e5907da3c654,M,19.0,30000.0,Young,Low Income
2258,0e14aee174bf42e6821720e733e112de,F,58.0,95000.0,Middle Age,High Income
2259,8105eb8d626e4ff48a26083d48256158,M,36.0,59000.0,Middle Age,Medium Income
2260,1ed4a5aa68d441f9b6b3fc2af09e76e1,F,86.0,79000.0,Senior,Medium Income
2261,5999bdedf9c4403391d892255579f927,M,55.0,76000.0,Middle Age,Medium Income
2262,64690cf032fa44a8b1e0d001eeb65084,M,47.0,98000.0,Middle Age,High Income
2263,05e42f14818d4e82911557052b334e05,M,68.0,38000.0,Senior,Low Income
2264,361da3e85e3f447cb8239a4ca6852f6e,F,72.0,83000.0,Senior,High Income
2265,796cfeeb5d7d4c0b8468c20d589b9903,M,51.0,65000.0,Middle Age,Medium Income
2266,22d87f4f3e2b42f49a9af68a350cf3ef,M,67.0,50000.0,Senior,Medium Income
2267,b3f7699653c64271b2c5d09c928a0af5,M,93.0,41000.0,Senior,Low Income
2268,073fce5708884b30a28b65b3cb15a919,M,58.0,96000.0,Middle Age,High Income
2269,cb46664d4630403cb73b959c15258930,F,55.0,98000.0,Middle Age,High Income
2270,fcb85d8df8c740d7b0d0ed948f99e121,M,48.0,78000.0,Middle Age,Medium Income
2271,40bc3cf593394618b90f6d79e198867a,F,64.0,109000.0,Senior,High Income
2272,906cd9cfb5664a42a8d5b878b7fa4787,M,64.0,57000.0,Senior,Medium Income
2273,e1a2d8e3601747aba714a450908bdaa1,M,51.0,53000.0,Middle Age,Medium Income
2274,1e43fc8b6d1948798f4a4472765783ab,M,48.0,89000.0,Middle Age,High Income
2275,5d24f240be6a451896e2a82a824f2a1a,M,55.0,66000.0,Middle Age,Medium Income
2276,94de646f7b6041228ca7dec82adb97d2,M,27.0,33000.0,Young,Low Income
2277,885f2524dae5453680f8767a3816ac23,M,54.0,88000.0,Middle Age,High Income
2278,c9e985e8988f49d29b57b046a07ce995,Unknown,55.0,64000.0,Middle Age,Medium Income
2279,ec5220b1f125408fa76426bb33f54b7e,O,69.0,46000.0,Senior,Low Income
2280,c1bb5a4b6d4a47ee8c5c009bbae056e3,O,74.0,56000.0,Senior,Medium Income
2281,064c75dd2f664b5f9c1daa3d588d3073,F,73.0,48000.0,Senior,Low Income
2282,9365fa9e949b4c52851af3ee091ff6ba,M,56.0,74000.0,Middle Age,Medium Income
2283,dd7216675c0c4914973a9a3364b6a651,M,61.0,119000.0,Senior,High Income
2284,8fe8282fd6d540579f8dec7b183e0bd2,M,65.0,82000.0,Senior,High Income
2285,7798e0c17e124ecda35b1530d4761145,F,55.0,31000.0,Middle Age,Low Income
2286,f430e06c5d644706b629b39102e8f479,F,42.0,74000.0,Middle Age,Medium Income
2287,6d2b7ff9551c468ca7051932d792d570,Unknown,55.0,64000.0,Middle Age,Medium Income
2288,d9f4ee05c261477a89fb30fca50cf4e0,M,64.0,47000.0,Senior,Low Income
2289,728ba6d3ee6740fa89492922dcc3e292,F,47.0,88000.0,Middle Age,High Income
2290,4c27f8abefe14962be39ee6d446a2f68,M,31.0,33000.0,Young,Low Income
2291,411df4b79900411c959c0cb5fa1a7564,M,81.0,72000.0,Senior,Medium Income
2292,3f044daa78164ef1a7ce38efaa236667,F,41.0,37000.0,Middle Age,Low Income
2293,e70fc853136a4632beffc2335f571dfc,F,70.0,97000.0,Senior,High Income
2294,5682c5153c7d4ef7b3eb08208c546dde,F,64.0,50000.0,Senior,Medium Income
2295,1b45f1b2f293458e91782ed6bc41ed76,F,67.0,36000.0,Senior,Low Income
2296,c773fe9f23f04e9ba2c70ad5e237c7db,M,54.0,78000.0,Middle Age,Medium Income
2297,9a138d2b107142d795f46b7600fd3dff,F,88.0,59000.0,Senior,Medium Income
2298,5507b146d8db47c298843f45e128b9e2,M,89.0,92000.0,Senior,High Income
2299,14c466243c9a453584eb73a1de6236d0,M,60.0,114000.0,Senior,High Income
2300,2bd6a1c9019240538939db7fc83fb95b,M,52.0,90000.0,Middle Age,High Income
2301,5ecaea5c8bf44ae4a65838d9d066c909,F,55.0,97000.0,Middle Age,High Income
2302,f197a69edba247e4a43a1b78b3fd46da,Unknown,55.0,64000.0,Middle Age,Medium Income
2303,6977bad0cfbb44f695eb569af87d85ea,F,62.0,82000.0,Senior,High Income
2304,3a15cd6816e7422ea64bc720130500e3,Unknown,55.0,64000.0,Middle Age,Medium Income
2305,0a514b89adbc4ace99b6c22782c6fd71,M,73.0,61000.0,Senior,Medium Income
2306,61b2f0a885cf423c83d1395a362ffc01,M,39.0,48000.0,Middle Age,Low Income
2307,94f425d798a34983a66d17b32f28ea1e,M,49.0,59000.0,Middle Age,Medium Income
2308,a9de7a1151d44d8fb367722103707cdb,M,66.0,33000.0,Senior,Low Income
2309,9994b51cc1ba43ef969f4a798434ba97,F,94.0,68000.0,Senior,Medium Income
2310,06b14580b3d44014b99214631b841e66,F,58.0,91000.0,Middle Age,High Income
2311,8104ee2ff11d4121b0249712a0b4a799,M,36.0,47000.0,Middle Age,Low Income
2312,016871ea865d4338975026ae08d221d0,F,57.0,79000.0,Middle Age,Medium Income
2313,a79f46d98c1944db936847503b1eaa29,F,59.0,54000.0,Middle Age,Medium Income
2314,067ee299952e49328b06da73e2ba1965,M,71.0,43000.0,Senior,Low Income
2315,9fb1b91b4b6c4bdba8b2d79a807743a4,Unknown,55.0,64000.0,Middle Age,Medium Income
2316,2dc367220e584b32a18da8375a3e9a56,M,85.0,81000.0,Senior,High Income
2317,96fbfcfa100443c3994aa3bcda55069e,F,54.0,81000.0,Middle Age,High Income
2318,0d50a9abf52442e29e484474cc8d0d68,F,49.0,73000.0,Middle Age,Medium Income
2319,74852352b3b04438afc82dfe09e4e960,M,55.0,52000.0,Middle Age,Medium Income
2320,5fa8b71b28e1485d9d3fc1368c469bcd,M,46.0,35000.0,Middle Age,Low Income
2321,a185ffa762294ed0b1f33df8c88ac242,Unknown,55.0,64000.0,Middle Age,Medium Income
2322,7d2d942131924c128c6374264dfd34ed,F,55.0,75000.0,Middle Age,Medium Income
2323,72d8321b934b4e09952001bcd87662a3,F,39.0,42000.0,Middle Age,Low Income
2324,7f202eb46e3140f4995f8718471400be,Unknown,55.0,64000.0,Middle Age,Medium Income
2325,2f21db46b5f84be5b4d14cac584cdc0d,M,63.0,66000.0,Senior,Medium Income
2326,0223ed57fef54575ac0b256937dc68fa,Unknown,55.0,64000.0,Middle Age,Medium Income
2327,984ada73b03f4ed49177ff89ff121dd1,M,37.0,42000.0,Middle Age,Low Income
2328,9f0578a74c7b46249401d04deee59203,M,70.0,36000.0,Senior,Low Income
2329,2bac7b1a8ffe4fb8bb3be7f06d8f0db4,Unknown,55.0,64000.0,Middle Age,Medium Income
2330,654aba7621fe44dd8c498b75c5229b5d,M,49.0,47000.0,Middle Age,Low Income
2331,4a0b380c3fc14b30a8cc577eeeaa0c3c,M,81.0,55000.0,Senior,Medium Income
2332,1654447916154439bc1e1cb1bd7b1118,F,51.0,81000.0,Middle Age,High Income
2333,0471fe94846d40e9b5bc8ec77293720c,M,66.0,72000.0,Senior,Medium Income
2334,cededaeffd6a49139faec362dd8c8ae8,F,59.0,69000.0,Middle Age,Medium Income
2335,c609c5776f4c4335a1dd3a8c077f94f3,F,54.0,63000.0,Middle Age,Medium Income
2336,683e5e45c24849fdb1b0bcde6121cc28,M,71.0,60000.0,Senior,Medium Income
2337,e2a5177a415643f5985d9b3c407cd38b,F,63.0,79000.0,Senior,Medium Income
2338,2cfd7c204f744227b147546e36c961b0,F,56.0,82000.0,Middle Age,High Income
2339,b0a4b908e6704b8fa1b4adc87f070fc6,M,68.0,99000.0,Senior,High Income
2340,cc2b8bc0fed04953950251e39fd053fa,F,61.0,73000.0,Senior,Medium Income
2341,6704bc23d820491cbc247af0b78b6959,F,68.0,71000.0,Senior,Medium Income
2342,5e001d57a6a84c35bd508a700fe8aca0,F,71.0,82000.0,Senior,High Income
2343,47e28072fc414f54bf1aa27be3a19d32,F,58.0,32000.0,Middle Age,Low Income
2344,8f82848007d649a5bb278dcf5df58acc,Unknown,55.0,64000.0,Middle Age,Medium Income
2345,593d57f1035840a6902722ac7c123e9c,M,21.0,44000.0,Young,Low Income
2346,3c6a74ea7f044bfb99291be2a38e4607,F,71.0,63000.0,Senior,Medium Income
2347,16fb582d943d42c4a8a9865aaacf51d6,F,57.0,38000.0,Middle Age,Low Income
2348,cf52e346f1104932b32e8ccd3a5956b0,F,48.0,72000.0,Middle Age,Medium Income
2349,1db3570ae60246d9ab96bf03f04b1baf,Unknown,55.0,64000.0,Middle Age,Medium Income
2350,d08a8a11f0b8461c918cb3a366313876,M,90.0,56000.0,Senior,Medium Income
2351,c7dcda945f694aebb2998919767acf31,F,57.0,71000.0,Middle Age,Medium Income
2352,dd69125d21a54693840469a1ad6ca243,M,66.0,32000.0,Senior,Low Income
2353,d1c675320dcc4666a9300edc39965235,F,55.0,93000.0,Middle Age,High Income
2354,e2a64c06c0c34d578aea58f0123d59f1,Unknown,55.0,64000.0,Middle Age,Medium Income
2355,9468b65cdffb44f88b038f53de5595ce,F,32.0,37000.0,Young,Low Income
2356,de99ab11081e49a4901f75a8fc657226,M,52.0,71000.0,Middle Age,Medium Income
2357,c42883ead2d0413298e204d4643cb64b,Unknown,55.0,64000.0,Middle Age,Medium Income
2358,0cfb5a7caa0e4bc89aeff1849c4f4fe3,F,49.0,104000.0,Middle Age,High Income
2359,a18461ce01d340eb8704bf7fb692c6ba,M,52.0,80000.0,Middle Age,High Income
2360,f925c6406e0f42dca9577efbf1675d05,M,51.0,43000.0,Middle Age,Low Income
2361,54f9d74bfac742c2bda750340476af30,F,22.0,56000.0,Young,Medium Income
2362,3bbce1ae7d1f43e098beda1a1c78913a,M,87.0,30000.0,Senior,Low Income
2363,d885cede482e4a03b42991c72c254265,F,29.0,61000.0,Young,Medium Income
2364,5e4ddeaf09be4610a9b755c5137e4608,M,58.0,81000.0,Middle Age,High Income
2365,8f0d8c7a45924f688c140dd9fe4db0b4,Unknown,55.0,64000.0,Middle Age,Medium Income
2366,436c610d0637412f8cc101b6e5b4b52a,Unknown,55.0,64000.0,Middle Age,Medium Income
2367,e11d53ad20634662a8b06e1dfab115e9,M,66.0,69000.0,Senior,Medium Income
2368,2675f5b204f74dfa8f1ea3ed3282ce8c,F,44.0,87000.0,Middle Age,High Income
2369,1c1a3243eaed47058cc3167b282fd83a,F,48.0,79000.0,Middle Age,Medium Income
2370,944dfb1ad047453ab8db462d88e6babd,Unknown,55.0,64000.0,Middle Age,Medium Income
2371,f9c0574976aa495cbd957ea79cabc991,F,79.0,66000.0,Senior,Medium Income
2372,7c4c409ef7c34512bd3b5cc149dd7476,M,53.0,44000.0,Middle Age,Low Income
2373,576442c0de6747d292794dbb200c25d1,M,52.0,38000.0,Middle Age,Low Income
2374,e8db8c4fb4fd40119ebe05310de8cca7,Unknown,55.0,64000.0,Middle Age,Medium Income
2375,33d7ceb44c7d41b59eb7b3387deb2c90,F,64.0,118000.0,Senior,High Income
2376,4bbc98fd8048429eb9dbfd856e1288d7,M,34.0,38000.0,Young,Low Income
2377,4405bf5b70f44eb9b6ee3ab6a713f0cd,F,63.0,64000.0,Senior,Medium Income
2378,6ad061a0de7049a194735a19eff2279d,M,18.0,51000.0,Young,Medium Income
2379,16ef305881c543cbac323569beb79d3e,M,70.0,82000.0,Senior,High Income
2380,2a8bd6f5abe44e26a6b1ef04cf777f4f,Unknown,55.0,64000.0,Middle Age,Medium Income
2381,27a28354145d4e26b5cc34c61e414ebc,F,75.0,68000.0,Senior,Medium Income
2382,14674d9431784374962739bef56aa7f9,M,20.0,47000.0,Young,Low Income
2383,c8ce9be8d4bd457180ff2a8d4d977073,F,19.0,55000.0,Young,Medium Income
2384,960a8e7be0104a79985eec96cc72c774,Unknown,55.0,64000.0,Middle Age,Medium Income
2385,09533b07fec7435d97fe33fc9aca6428,F,59.0,87000.0,Middle Age,High Income
2386,a79aa009c6f74b58b6918dd73e7bafd7,Unknown,55.0,64000.0,Middle Age,Medium Income
2387,71c5266938b8447f88fe1d93d561d523,F,70.0,77000.0,Senior,Medium Income
2388,2e513a8850e148aa8399e57baa12e2e0,F,23.0,62000.0,Young,Medium Income
2389,1e17186fd10c4f5389721f01cb4e8364,F,84.0,96000.0,Senior,High Income
2390,438a2b144d774516a3ac79d50246d7d5,Unknown,55.0,64000.0,Middle Age,Medium Income
2391,169a67c164814dabad8bb7c54fb1cc77,Unknown,55.0,64000.0,Middle Age,Medium Income
2392,f89cde99c9bf4182a371dd808a0ad2f1,F,56.0,119000.0,Middle Age,High Income
2393,055a2a48b6f84b5ba3427e05e6beeb3f,Unknown,55.0,64000.0,Middle Age,Medium Income
2394,cc21c82c8f074b6c9b44ce98a1917bfd,M,59.0,60000.0,Middle Age,Medium Income
2395,b86e0aed9f19441089327c24646f17b6,M,79.0,66000.0,Senior,Medium Income
2396,f87c32879b224b6b909fb6014affaedf,F,50.0,97000.0,Middle Age,High Income
2397,7174aa5c3c4040a090fd8101bf596f3f,M,53.0,88000.0,Middle Age,High Income
2398,a03b39358e884a7abd91f726ab6ca4a3,M,80.0,71000.0,Senior,Medium Income
2399,c8f6b6d4decd48c1a81b6c8fcf567958,F,19.0,54000.0,Young,Medium Income
2400,b93ac0e7c56a4bb8a4b379cc21befcba,F,53.0,83000.0,Middle Age,High Income
2401,7cf4c19a756644b08d9d82d2d7f9c46d,Unknown,55.0,64000.0,Middle Age,Medium Income
2402,a13cf656543040d89b857709ed97c25b,Unknown,55.0,64000.0,Middle Age,Medium Income
2403,8f90fb8f93304318b7b0dc8621673c71,F,65.0,78000.0,Senior,Medium Income
2404,609e2aa9b7624f7295e0d574b9c3f4a1,M,72.0,100000.0,Senior,High Income
2405,f4364aab22b54f79b1c5ece4dfb550bb,M,50.0,65000.0,Middle Age,Medium Income
2406,7c7b10eebc78403589efb52b42a2caa1,F,63.0,94000.0,Senior,High Income
2407,f16dd6ace9f94998bd2a77bb46efd332,F,54.0,43000.0,Middle Age,Low Income
2408,b330ad2e97ca455badff7121614b225d,M,63.0,119000.0,Senior,High Income
2409,f1d381a167414e6790fa19abea39d9e8,M,63.0,94000.0,Senior,High Income
2410,b5d0c4015cb44faa823e5402fa7b7560,M,40.0,38000.0,Middle Age,Low Income
2411,788db6a5814247e38bac0a3c0c56ec96,Unknown,55.0,64000.0,Middle Age,Medium Income
2412,04c143b7068e4c32995e1031173bea43,M,59.0,45000.0,Middle Age,Low Income
2413,a1fe5841547c472c8d394ac9ac09cbde,M,56.0,54000.0,Middle Age,Medium Income
2414,8ae377b128c54a469964ac5df53144b8,F,52.0,63000.0,Middle Age,Medium Income
2415,b9b07ee2b17046ad9c3f2048d91cfe3d,F,81.0,86000.0,Senior,High Income
2416,43d31551643c4dc181cd13204b2dcff9,F,79.0,53000.0,Senior,Medium Income
2417,7fe74546855c43a48936e6554caae7aa,M,47.0,50000.0,Middle Age,Medium Income
2418,916cba965ea448ad960951003103aff8,F,54.0,79000.0,Middle Age,Medium Income
2419,a9eaded965514075a85c71038cdbbc4b,F,73.0,65000.0,Senior,Medium Income
2420,da52d3c984984a5d842acbcb73f0fca5,Unknown,55.0,64000.0,Middle Age,Medium Income
2421,c93ee60998104077a11ba66a92c6d8d4,M,54.0,66000.0,Middle Age,Medium Income
2422,59d88f8c7bc44544b795f3c804137ec2,F,80.0,109000.0,Senior,High Income
2423,591b17b5a24a44f7a23bd2296e46e0c4,F,45.0,82000.0,Middle Age,High Income
2424,0673e9690e874b7b842da2be63d2de84,M,82.0,96000.0,Senior,High Income
2425,7e567d349dee4ca6a85805cff8b65c35,M,49.0,81000.0,Middle Age,High Income
2426,6349163e4f06471aa8aee64cd3aeccc1,F,59.0,93000.0,Middle Age,High Income
2427,ef8c6bc12af4497b8fe37646bd97f3e4,F,42.0,51000.0,Middle Age,Medium Income
2428,795dcd7d60f34b53bf43e826578f26ef,F,93.0,56000.0,Senior,Medium Income
2429,31f3eb29ed064366bff38292d1629190,F,78.0,73000.0,Senior,Medium Income
2430,012ee55a90bd4d969b0d0cdfaffdf6ab,Unknown,55.0,64000.0,Middle Age,Medium Income
2431,129c8e3d44f34dde917a5715428cbbb8,M,77.0,54000.0,Senior,Medium Income
2432,23ca13cb82874a869fa16b0b617ca877,M,45.0,55000.0,Middle Age,Medium Income
2433,133806412d2a4ebd813370359f357878,F,36.0,52000.0,Middle Age,Medium Income
2434,aa924a9be76c4ff9b38e762f9963cfa0,M,86.0,73000.0,Senior,Medium Income
2435,bcd2bd48a6dc4e2d982cf1d466d88dc8,F,62.0,44000.0,Senior,Low Income
2436,3083b4b83d3c436d90fb41297da0e9d3,Unknown,55.0,64000.0,Middle Age,Medium Income
2437,3757c06385b24817a689b92c9b76ecb2,Unknown,55.0,64000.0,Middle Age,Medium Income
2438,92eb4168e9ed403a9ff452da6578bbc8,F,53.0,91000.0,Middle Age,High Income
2439,1e067b4016cf4f2ebe59438a73aad17f,M,45.0,50000.0,Middle Age,Medium Income
2440,f3e63d9a92c3439faedc771850017d40,F,47.0,64000.0,Middle Age,Medium Income
2441,d8f121893be243f3a8851129a828beee,M,42.0,56000.0,Middle Age,Medium Income
2442,8fdb780cf1844206bd605313965cacf9,Unknown,55.0,64000.0,Middle Age,Medium Income
2443,b66f9cb486024f0d87ab7469e8d7528d,F,50.0,33000.0,Middle Age,Low Income
2444,3d43c355a4bb4d5e8d86a80a87408925,F,22.0,36000.0,Young,Low Income
2445,b6fc6275ba344389964515ce3a8fe7fe,M,41.0,47000.0,Middle Age,Low Income
2446,f01b2d37aeb24bd981c3188ddbd4e659,M,48.0,51000.0,Middle Age,Medium Income
2447,56871362d8494eeb9b802704e1b9821d,M,56.0,85000.0,Middle Age,High Income
2448,eea3e895669649da9dad6ad057818619,M,53.0,59000.0,Middle Age,Medium Income
2449,6ce4e45df1db4cda95341f6b7ac18f42,Unknown,55.0,64000.0,Middle Age,Medium Income
2450,7e1fd7832b164d13ab29d1da3b72caf6,M,69.0,41000.0,Senior,Low Income
2451,fec5f4a42585413e9084ae809c4b6022,F,64.0,66000.0,Senior,Medium Income
2452,aaf27a405d4c4632b28f29ca0279c54a,M,51.0,75000.0,Middle Age,Medium Income
2453,f8d253b227e74e9b82ef382d31b3b7d2,M,87.0,45000.0,Senior,Low Income
2454,e8e04794782945cd9c436f996a8ba64f,M,82.0,72000.0,Senior,Medium Income
2455,3834698bb4164d349a2aee2cf0e7b9d7,M,63.0,39000.0,Senior,Low Income
2456,317109d3d22e4ed9b972ae8bc49d94cc,M,53.0,82000.0,Middle Age,High Income
2457,05c64ce569db467a939173b41889a77a,F,80.0,116000.0,Senior,High Income
2458,da84884d6b5e4eb3bb01142a4a645cb7,M,61.0,53000.0,Senior,Medium Income
2459,8614aba093c549c9a9d38e212588763b,Unknown,55.0,64000.0,Middle Age,Medium Income
2460,57b6daacc3d746f68e57bb2180b6f8a1,Unknown,55.0,64000.0,Middle Age,Medium Income
2461,fc86f8092ded4a768a235b5c3191d415,Unknown,55.0,64000.0,Middle Age,Medium Income
2462,e5c59811346840e2ab81bd05303c3ebc,M,59.0,63000.0,Middle Age,Medium Income
2463,2c598928868943b0aad98901a279db24,Unknown,55.0,64000.0,Middle Age,Medium Income
2464,4384b18804874776b628f5d6a390e2d4,F,36.0,70000.0,Middle Age,Medium Income
2465,cb9a02105ed948fc8f7e45f934e56c79,M,62.0,73000.0,Senior,Medium Income
2466,f80eb9caef944ca899f2bef52b6c2f5e,F,28.0,58000.0,Young,Medium Income
2467,87ef3f7155fb4ea9b5e1249c22d0240a,F,63.0,34000.0,Senior,Low Income
2468,b79e77ff80f443ff8aa51232799fd49b,M,60.0,55000.0,Senior,Medium Income
2469,a960ae2cd3d04791ac3ca5799a2ad01a,M,63.0,105000.0,Senior,High Income
2470,ed411de60795438883520b37ad323088,M,46.0,74000.0,Middle Age,Medium Income
2471,04fa747cd2d841bcaf08f0a64e82bbef,M,52.0,64000.0,Middle Age,Medium Income
2472,7e20102a702848b18c100b8695f5d21a,M,58.0,91000.0,Middle Age,High Income
2473,9c1f78d1685446f5ba41c2ed13f6b039,Unknown,55.0,64000.0,Middle Age,Medium Income
2474,f025969500b04e45803332ad0937a26d,F,56.0,73000.0,Middle Age,Medium Income
2475,02f446e152254ab7b01e29698932dd01,Unknown,55.0,64000.0,Middle Age,Medium Income
2476,ec24a28bab9a4548baa8a3f34800f8e1,F,77.0,70000.0,Senior,Medium Income
2477,19123568af6b42d4a99e5be64b2d7bfb,M,68.0,33000.0,Senior,Low Income
2478,556a14158b7e4d1ea2f7a4e2d9a8dd2f,Unknown,55.0,64000.0,Middle Age,Medium Income
2479,0cca03ab86bd478199187560be008d63,Unknown,55.0,64000.0,Middle Age,Medium Income
2480,e300729d05c544cfad882e049e867a70,F,41.0,60000.0,Middle Age,Medium Income
2481,cfb8760657e4456da7a7627ce13db343,Unknown,55.0,64000.0,Middle Age,Medium Income
2482,8c7992591b48435f828fad20fa83f5fa,F,56.0,97000.0,Middle Age,High Income
2483,135ceb57c67d4f768bf20cb33b887e24,F,50.0,59000.0,Middle Age,Medium Income
2484,6c1a4e344d4b4215a07e2a3dfd655069,F,57.0,55000.0,Middle Age,Medium Income
2485,21d6159dc3e749c698da8a6affb68412,F,70.0,80000.0,Senior,High Income
2486,c0280222ff80477a820bbf89c2e20b8a,M,54.0,41000.0,Middle Age,Low Income
2487,2feaa017e8c04633ac6b4d951b9d9e70,F,62.0,89000.0,Senior,High Income
2488,c4196572916f4e7a8a5e6b0c18c7dd40,Unknown,55.0,64000.0,Middle Age,Medium Income
2489,ce9cb5c521054dcc997b5170cf52a533,M,62.0,55000.0,Senior,Medium Income
2490,ec09bad002ba40f1b327714e29cd50fd,M,56.0,31000.0,Middle Age,Low Income
